_id,mmsi,shipCallSigns,shipName,shipSize,shipType,shipWidth
647c298f6d9bd758b95d8a76,412502260,@@@@@@@,HONGXIN 898,53,"Cargo ship, General",9
647c29ad6d9bd758b95d8ca1,413490010,BTNV,HAIYANGSHIYOU632,68,"Other types of ship, General",14
647c2bcf6d9bd758b95db505,414732000,BPGF,GUI CHI,185,"Tanker, General",32
647c2cec6d9bd758b95dcc22,413337390,BOXM6,ZHUO MEI 21,109,"Cargo ship, General",21
647c2dfa6d9bd758b95de10a,413706360,BBFB2,JI XIN 5,93,"Cargo ship, General",15
647c2ef26d9bd758b95df3f5,994126622,,CE FENG TA          ,0,,0
647c2ef86d9bd758b95df47b,994136756,,GUI FANG 13029 WRECK,0,,0
647c2fd56d9bd758b95e0618,311049600,C6YY8,OPTIMA,146,"Cargo ship, General",23
647c2ffe6d9bd758b95e0966,413218780,BPDZ8,FU JIN 9,160,"Cargo ship, General",24
647c31cc6d9bd758b95e32c2,994136843,,QIN ZHOU GANG 73B   ,0,,0
647c31cf6d9bd758b95e3309,994136842,,QIN ZHOU GANG 73A   ,0,,0
647c337e6d9bd758b95e558f,413232520,BPMB3,YUAN.DONG.RONG.SHENG,93,"Tanker, Category Y",13
647c36b46d9bd758b95e9ed3,994136647,,XIN BAO HANG 168    ,0,,0
647c37636d9bd758b95eae2d,414405260,BOAA3,XIN TIAN 2,100,"Cargo ship, General",16
647c3ba76d9bd758b95f1161,374522000,3ENA4,HL KOSPO,273,"Cargo ship, General",46
647c3d826d9bd758b95f39ef,413332290,@@@@@@@,JIAN HUA 66,93,"Cargo ship, General",13
647c3dfa6d9bd758b95f43b6,567402000,HSB4486,SENNA 3,96,"Tanker, General",16
647c3ebd6d9bd758b95f5284,413213010,BOAC9,LI ZHOU JIE HAI,147,"Cargo ship, General",24
647c40b46d9bd758b95f68cb,413700640,@@@@@@@,HAI SHUN FENG 22,153,"Cargo ship, General",21
647c412f6d9bd758b95f7312,413396150,BPDA5,HUAN HANG 66,190,"Cargo ship, General",31
647c42c16d9bd758b95f9527,413237490,BOHL4,HUAXIA288,96,"Cargo ship, General",15
647c440c6d9bd758b95fb153,371543000,3FTZ2,MSC CHULAI III,214,"Cargo ship, General",29
647c48616d9bd758b9600d96,413510940,BXXI,KAI SHENG DA,100,"Cargo ship, General",16
647c4af86d9bd758b9604323,413244340,0000,NANGANG92,82,"Cargo ship, General",18
647c4dd16d9bd758b9607b71,412046013,502,CHINACOASTGUARD23502,41,Law enforcement vessel,7
647c56a36d9bd758b96124cd,413021390,BSVC,DEZHAO,90,"Other types of ship, General",19
647c57676d9bd758b9613298,413021240,BSIA,DEJIA,74,Tug,16
647c5be26d9bd758b96188d5,413404020,BKWG3,ZHEZHOULIANGYOU15,85,"Tanker, General",12
647c63a26d9bd758b9621f1b,413470550,BYGO,HAIYANGSHIYOU362,100,"Tanker, General",15
647c649f6d9bd758b962328d,352428000,HPKE,GOLD OAK,180,"Cargo ship, General",30
647c67b46d9bd758b9626ba3,413592840,@@@@@@@,XIN SHENG DA 5,56,"Cargo ship, General",9
647c68c96d9bd758b9627fdb,413343760,000000,LAN BO 1HAO,57,"Vessel, Engaged in dredging or underwater operations",10
647c68ca6d9bd758b9627fe4,413552890,BEBK,LI TAI XING,99,"Cargo ship, General",15
647c6bef6d9bd758b962bb54,412006666,3336668,CAIYUANGUANGJIN,26,"Vessel, Pleasure craft",6
647c706e6d9bd758b96313f0,413231240,TEST,NAN HONG 939,75,"Cargo ship, General",15
647c72f56d9bd758b963432a,413695730,BVGG5,RENJIAN5,183,"Cargo ship, General",28
647c73246d9bd758b963463d,413472680,BYIQ,HAI CHANG SHENG,146,"Cargo ship, General",21
647c76706d9bd758b96380eb,413701240,BPNC4,HAI XIANG CHUN,153,"Cargo ship, General",21
647c79df6d9bd758b963bd84,477193400,VRNX4,SUNNY CALLA,141,"Cargo ship, Category Z",23
647c7d6c6d9bd758b963fb82,413237970,BOHO8,XIN HENG YANG 8,97,"Cargo ship, General",16
647c82756d9bd758b9645818,413444170,BOWL5,KAI SHUN YOU 7,97,"Tanker, General",15
647c85006d9bd758b964851d,412764670,BLTD9,HUA RUI 55,100,"Cargo ship, General",16
647c851a6d9bd758b9648700,413444950,BKXY5,YUN XIANG9,96,"Tanker, Category Y",15
647c87726d9bd758b964b3b5,413263520,668,ZHONGGONG668,71,"Cargo ship, General",16
647c88cc6d9bd758b964ccba,412057000,BRWA,TAN FU MING SHENG,225,"Cargo ship, General",32
647c89246d9bd758b964d30a,413398010,BPDG5,HE DE YUAN 96,87,"Cargo ship, General",14
647c916a6d9bd758b9656328,413486910,@@@@@@@,CHANG FENG 88,93,"Cargo ship, General",21
647c91766d9bd758b9656408,413492380,BQMB,HAOYUAN006,133,"Tanker, General",18
647c92116d9bd758b9656e9f,413510710,BQPE,JINHANG88,98,"Cargo ship, General",16
647c92746d9bd758b9657569,352001944,3E4075,DONGMENGKUAIHANG1,90,"Cargo ship, General",17
647c935a6d9bd758b9658567,413451860,BOWF3,GUOYANG179,106,"Tanker, General",16
647c95c26d9bd758b965b12a,413289060,BKLI,HUA HONG 29,91,"Tanker, Category Y",14
647c96a06d9bd758b965c087,413234090,BOGL8,XUANHAI,109,"Cargo ship, General",18
647c98306d9bd758b965dccb,413354590,,YUAN DA 28,56,"Cargo ship, General",9
647c9b086d9bd758b9661091,667001809,9LU2612,OCEANWIN 10,91,"Cargo ship, General",16
647c9c506d9bd758b96627fc,413455930,BPEF6,ZHONG LIANG YUAN HE,185,"Cargo ship, General",32
647ca22c6d9bd758b9669a09,412702910,BOCN2,SHENG FENG 18,109,"Cargo ship, General",16
647ca2d76d9bd758b966a8a0,372116000,3EID5,MARS,125,"Cargo ship, General",20
647ca5026d9bd758b966d674,413704630,BOQW3,ZHENGHE968,98,"Cargo ship, General",15
647ca85d6d9bd758b9671edc,413265410,BONQ3,YUANRUI159,106,"Cargo ship, General",22
647ca9206d9bd758b9672e57,413422660,BLJI,FAN SHUN151,81,"Tanker, General",12
647caaa96d9bd758b9675080,413205290,RPUY5,JINTAISHENG,105,"Cargo ship, General",16
647cad236d9bd758b967857e,413249870,@@@@@@@,HU JIN YUAN,98,Not available / no ship,15
647cb4706d9bd758b9681cc5,413346790,BOZF8,XING TONG 79,120,"Tanker, Category Y",18
647cb6f66d9bd758b9684fab,414101000,BOPF,ZHI YUAN KOU,195,"Cargo ship, General",41
647cb7b76d9bd758b9685f91,413495980,,HUIJINQIAO299,80,"Cargo ship, General",18
647cb8496d9bd758b9686c22,413378180,BIBP3,NINGSHENHAIYOU6,117,"Tanker, General",16
647cb84d6d9bd758b9686c72,413309450,SSD,HONG KAI SHUN,109,"Cargo ship, General",16
647cb9516d9bd758b9688163,413239190,BRCC,HONG TAI 227,166,"Cargo ship, General",25
647cba4b6d9bd758b9689629,413271010,BQBT9,XINYUHANG,98,"Cargo ship, General",16
647cba896d9bd758b9689b8d,414351070,@@@@@@@,CHANG JIANG ZHI XIU,130,"Cargo ship, General",22
647cbc8e6d9bd758b968c9e1,413510840,___,XIN TIAN 8,99,"Cargo ship, General",16
647cc1016d9bd758b9692c46,636022071,5LHB2,DING HENG 28,150,"Tanker, General",24
647cc12c6d9bd758b9692ff4,413397570,BPDD4,HONG SHUN YOU 5,54,"Tanker, Category Y",10
647cc3b56d9bd758b96965ec,413522050,BOEB4,HAI XIA YI HAO,94,"Passenger ship, General",18
647cc6ce6d9bd758b969a872,413210240,,HUI HAI LONG 198,92,"Cargo ship, General",16
647cc7646d9bd758b969b47a,412501440,,HONGXIN818,53,"Cargo ship, General",9
647cc93e6d9bd758b969dbc2,413506380,BPLK6,AN SHENG 28,147,"Cargo ship, General",22
647ccfa86d9bd758b96a6672,413314190,BOVI8,ZHEN YUAN SHENG,109,"Cargo ship, General",18
647cd1af6d9bd758b96a9112,413208310,BOAD3,HUAHANGLANHAI,130,"Cargo ship, General",22
647cd4976d9bd758b96acf8c,229032000,9HA3008,NBA MONET,229,"Cargo ship, General",32
647cd4b46d9bd758b96ad1cc,565622000,9VJM5,WAN HAI 281,183,"Cargo ship, Category X",28
647cdffd6d9bd758b96b8573,413223790,BODR8,ZHENYANGSONG,139,"Cargo ship, General",20
647ce2d36d9bd758b96bb7a1,414400040,BQWU,CHANG LI 26,97,"Tanker, General",15
647ce5876d9bd758b96bebc4,413307240,BOUC6,RUI GAO CHUANG XIN,99,"Tanker, Category Z",16
647ce8c86d9bd758b96c27f1,413489880,@@@@@@@,CHANG YUAN 759,80,"Cargo ship, General",18
647cea936d9bd758b96c48d8,413505220,BRHI,AN HE 9,133,"Cargo ship, General",19
647cec496d9bd758b96c66dd,412356090,,XING TAI LONG 366,53,"Cargo ship, General",9
647cec9b6d9bd758b96c6cc5,413314890,BOVM7,HONGXU68,110,"Cargo ship, General",18
647cef746d9bd758b96ca1a8,412464460,BXNC,NANHAI217,66,"Vessel, Towing",14
647cf3146d9bd758b96ce109,413503390,BMQQ,RUI DA 66,99,"Cargo ship, General",16
647cf3196d9bd758b96ce173,413461350,BLKL,MAOYOU8,99,"Tanker, General",15
647cf4346d9bd758b96cf492,413514950,BPFI2,JIN HANG YUAN,156,"Cargo ship, General",24
647cf6886d9bd758b96d1e40,413288360,BOTZ3,HUA DE 218,109,"Cargo ship, General",18
647cf8b76d9bd758b96d44cd,215044000,9HA4934,SCARLET_LADY,225,"Cargo ship, General",32
647cfa5d6d9bd758b96d61a9,563125500,9V7046,JT GLORY,176,"Cargo ship, General",28
647cfe576d9bd758b96dacb9,414720000,BPGE,FU CHI,185,"Tanker, General",32
647d01376d9bd758b96de4a6,413233810,BOGK2,JIN YANG 77,101,"Cargo ship, No additional information",20
647d01cd6d9bd758b96df127,413221150,BPAH7,YA HAI 9,119,"Cargo ship, General",18
647d04dd6d9bd758b96e2cc0,413524970,@@@@@@@,SHUN YUAN 27,96,"Tanker, General",14
647d06cb6d9bd758b96e5295,413343250,BOYK5,HONG TAI 639,182,"Cargo ship, General",30
647d07416d9bd758b96e5b78,413292720,BOSM9,ZHONG LIAN8,109,"Cargo ship, General",18
647d14ef6d9bd758b96f5f3b,413310890,@@@@@@@,NANHANG717,80,"Cargo ship, General",18
647d19d16d9bd758b96fbd5d,563961000,9VJD4,INTERASIA HORIZON,262,"Cargo ship, Category X",32
647d1f236d9bd758b970229d,413695280,BTKB7,AN HE LUN,128,"Cargo ship, General",19
647d1fc16d9bd758b9702de1,413340670,@@@@@@@,ZHE ZHOU YOU 598,105,"Tanker, General",16
647d25916d9bd758b970a289,477887900,VRVG3,SITC HENGDE,172,"Cargo ship, Category X",28
647d27ca6d9bd758b970cb5c,413474180,BLTO2,FU DA 316,88,"Tanker, General",14
647d29886d9bd758b970ebb9,412431980,,ZHEDING58568,48,"Cargo ship, General",9
647d29af6d9bd758b970ee7c,412502720,BMYN,XIN MING FA 117,115,"Cargo ship, General",16
647d2cc46d9bd758b97128d2,413336530,BOXF8,SHENG HANG HUA 1,120,"Tanker, Category Y",18
647d34f86d9bd758b971b567,357897000,3ELE9,ASIA EXPRESS,108,"Cargo ship, General",17
647d354d6d9bd758b971bb3d,636013118,A8KS6,YM INSTRUCTION,172,"Cargo ship, Category OS",27
647d36bb6d9bd758b971d2c1,412523190,,LIN XING 269,53,"Cargo ship, General",9
647d38076d9bd758b971e99b,413302120,BFAK4,ZHONG YOU HAI 264,70,"Other types of ship, General",14
647d381d6d9bd758b971eb04,477624500,VRTM6,EASTERN YUCCA,225,"Cargo ship, General",32
647d3caa6d9bd758b9723953,412470190,BXCT,XIN DE167,80,"Tanker, Category X",12
647d3d6e6d9bd758b97245fc,413249180,BONJ8,TAI FENG SHUN,110,"Cargo ship, General",18
647d3f0f6d9bd758b97261d5,413304740,BPNZ9,YUAN DONG DE HUI,113,"Tanker, Category Y",18
647d3fb86d9bd758b9726cc9,352001390,3E2143,HONG RUN 18,115,"Cargo ship, General",16
647d40236d9bd758b972738a,414223000,BRPM,YU DE,200,"Cargo ship, General",32
647d42de6d9bd758b972a242,353248000,H3GE,BMC CATHERINE,153,"Cargo ship, General",26
647d44b86d9bd758b972c429,414350000,BOAF,FAN YA SHANG HAI,294,"Cargo ship, General",32
647d49e96d9bd758b97321d0,413496690,BODD7,DA AN 28,99,"Tanker, General",16
647d4f066d9bd758b9737a58,413379810,BPNE5,DING HENG 16,84,"Tanker, Category Y",12
647d507b6d9bd758b9739438,412206650,BPWB6,HONG SHUN DE,97,"Cargo ship, General",16
647d51106d9bd758b9739f38,413482530,BSVS,HUAXIANG988HAO,150,"Cargo ship, General",21
647d540f6d9bd758b973d97f,412380190,BUSQ,YAN SHUN,112,"Tanker, General",19
647d56f16d9bd758b9740eab,457279000,JVCU6,TRANG AN 06,100,"Cargo ship, General",20
647d5c856d9bd758b9747371,413447880,BKPN6,NINGYUAN15,97,"Tanker, No additional information",15
647d5cf16d9bd758b9747af1,563053700,9V9662,INTERASIA PROGRESS,211,"Cargo ship, Category X",32
647d5d796d9bd758b9748496,412471710,,HUI TONG 718,53,"Cargo ship, General",9
647d60826d9bd758b974be72,477813700,VRKS5,SITC MOJI,143,"Cargo ship, Category X",23
647d60a66d9bd758b974c11a,412455390,BVII2,YU HAI XIN,96,"Cargo ship, General",14
647d60cc6d9bd758b974c3f9,413492280,A4B,HUIJINQIAO289,80,"Cargo ship, General",18
647d61956d9bd758b974d137,413396570,BPCY7,WEI LUN 206,149,"Cargo ship, General",21
647d63e06d9bd758b974fa78,413302110,BFAK3,ZHONG YOU HAI 263,70,"Other types of ship, General",14
647d662c6d9bd758b97524d0,414265000,BPLW2,JINNING7,225,"Cargo ship, General",32
647d6d3b6d9bd758b975a67a,412472040,,HAI SHI TONG 388,53,"Cargo ship, General",9
647d6f4a6d9bd758b975cb9c,412422190,BPMV6,JING DE 69,115,"Cargo ship, No additional information",16
647d6fc96d9bd758b975d4d3,413463290,,CHANG LONG 628,53,"Cargo ship, General",9
647d70e86d9bd758b975ea18,413703540,BQXR,HUA DA 608,165,"Cargo ship, General",23
647d750d6d9bd758b97635e4,413206820,BOBK8,YI HANG 118,80,"Cargo ship, General",18
647d754c6d9bd758b9763a3f,413264020,BONK9,HENG SHENG 59,99,"Cargo ship, General",16
647d75bf6d9bd758b9764248,413284840,BOQV2,SAN SHA BU 2 HAO,90,"Reserved for future use, General",11
647d76226d9bd758b976492c,413268990,BOPB9,HAI TUN 808,155,"Cargo ship, General",23
647d7b566d9bd758b976a002,413276420,BOOV5,NANGANG99,82,"Cargo ship, General",18
647d7cc56d9bd758b976b835,413500160,SSD,XIN HONG XIANG 26,98,"Cargo ship, General",16
647d7ce96d9bd758b976bae9,413250650,BOLG2,XIE CHUAN 88,99,"Cargo ship, General",16
647d7e1f6d9bd758b976d02d,413463960,,HUI TONG 968,53,"Cargo ship, General",10
647d82146d9bd758b9771ab5,371714000,3EYL7,MARGARETRIVERBRIDGE,172,"Cargo ship, Category X",28
647d832b6d9bd758b9772fb9,413379720,BICJ6,HENG ZHOU 003,80,"Tanker, Category Z",13
647d833d6d9bd758b9773105,413699660,@@@@@@@,JIN SHENG HE,164,"Cargo ship, General",28
647d852c6d9bd758b97759cc,413699890,BPKO3,AN SHENG 20,134,"Cargo ship, General",19
647d867b6d9bd758b97773e0,413507180,@@@@@@@,XIN SHUN DA,159,"Cargo ship, General",23
647d88846d9bd758b9779ddc,413465480,,HUAHAI138,53,"Cargo ship, General",9
647d8a326d9bd758b977c2b2,413702120,BVVW7,ZHONGHANG288,96,"Cargo ship, General",15
647d8d646d9bd758b978057a,312884000,V3MC3,HERMES,111,Not available / no ship,16
647d8df86d9bd758b97811c8,565696000,9VJD9,OTANA BHUM,148,"Cargo ship, General",23
647d8fa66d9bd758b978368f,412702240,BPKT3,JIANGXIN12,122,"Cargo ship, General",16
647d8fe86d9bd758b9783c5a,413270950,BOMZ8,CHANG SHENG DA,96,"Cargo ship, General",16
647d90206d9bd758b978410c,413360050,BHQL3,QUAN QIANG HAO,163,"Cargo ship, General",26
647d90ef6d9bd758b9784f42,413238840,BHCM,CHANG DA MEN,159,"Cargo ship, General",24
647d932d6d9bd758b978671a,413488270,@@@@@@@,HONG AN TAI 988,80,"Cargo ship, General",18
647d939f6d9bd758b9786f25,412351340,BPAV5,BAOJIANG16,99,"Cargo ship, General",16
647d98826d9bd758b978d6a0,413705510,BPEA4,LONG SHENG 5,99,"Cargo ship, General",16
647d99906d9bd758b978ec6b,412052510,BSPM,GUANGZHOUHAO,121,"Vessel, Engaged in dredging or underwater operations",21
647d9d166d9bd758b97935c0,371485000,H9FM,LIAN YI DA 2 HAO,154,"Cargo ship, General",26
647d9d516d9bd758b9793ad2,412380360,BIBH6,DI HAI 11,82,"Tanker, Category Y",12
647d36a6031fca34f8d0d798,413362150,BOSB7,TIAN RUN 668,124,"Cargo ship, General",17
647d374c031fca34f8d0e34b,441777000,DSRA4,SINOKOR HONGKONG,162,"Cargo ship, General",26
647d382c031fca34f8d0f565,413492370,BRWX,ZHONG WEI 22,99,"Tanker, General",16
647d3850031fca34f8d0f80e,413231290,@@@@@@@,QI DE LONG 968,97,"Cargo ship, General",15
647d3a3a031fca34f8d11889,413380970,BQTW,YIN ZHU HAO,96,"Tanker, Category X",14
647d40fb031fca34f8d19b3c,413417710,@@@@@@@,YONG JI 87,82,"Tanker, Category Y",12
647d41d1031fca34f8d1aa96,413239420,,CHANGHUI8,54,"Cargo ship, General",9
647d4595031fca34f8d1ef4e,413439930,@@@@@@@,ZHENG HE 588,83,"Cargo ship, No additional information",17
647d4c73031fca34f8d275c6,667001767,9LU2570,YOSEI MARU,65,"Cargo ship, General",12
647d5073031fca34f8d2c58f,413476340,BRSR,ZHAOSHANGYI,95,"Tanker, General",16
647d50d3031fca34f8d2cc9a,413493330,BOLL3,FU HAI YOU 3,97,"Tanker, General",16
647d51a5031fca34f8d2dc7a,413463810,@@@@@@@,HUI JIN QIAO 09,92,"Cargo ship, General",16
647d53cc031fca34f8d309a0,356508000,3FHJ6,MAGIC PEARL,200,"Cargo ship, General",32
647d548c031fca34f8d319c3,413258550,@@@@@@@,BO XIN FU,57,"Cargo ship, General",9
647d5740031fca34f8d34e2a,413479180,BSPX,HUA CHEN 69,96,"Tanker, General",16
647d6f82031fca34f8d5227e,416453000,BKJL,UNI-PROMOTE,183,"Cargo ship, General",29
647d752a031fca34f8d586d8,413230370,BOFO7,HAI YUN 168,110,"Cargo ship, General",20
647d76fe031fca34f8d5a7e0,352002104,3E3785,SKY IRIS,137,"Cargo ship, Category Z",25
647d833a031fca34f8d66e32,413369150,BQHM,HUA YUN 7,97,"Cargo ship, General",16
647d8460031fca34f8d67d92,413502110,BMUZ,SHUN LONG XIN,97,"Cargo ship, General",16
647d8748031fca34f8d6b263,413299330,BOVK9,CHANG HONG TAI AN,149,"Cargo ship, General",24
647d8d8d031fca34f8d72403,413238990,BOHU6,RUNKANG7,115,"Cargo ship, General",17
647d8e29031fca34f8d72e31,353910000,H3XY,BOHAI STAR,128,"Cargo ship, Category X",20
647d947d031fca34f8d7980a,538005898,V7HY7,HEUNG-A AKITA,141,"Cargo ship, General",25
647d956e031fca34f8d7a7a3,413230940,BLAH2,XIN WANG DE,122,"Cargo ship, General",18
647d9584031fca34f8d7a919,373128000,3EVC9,SKY HOPE,146,"Cargo ship, General",23
647d9599031fca34f8d7aa66,477856500,VRUZ3,JIN CHAO,200,"Cargo ship, General",32
647d9ea6031fca34f8d841cf,414790000,BPCA,BEI HAI FEN JIN,219,"Tanker, General",35
647da1dc031fca34f8d87aba,413243960,BOIX8,LI TAI CHANG,97,"Cargo ship, General",16
647da206031fca34f8d87e1f,413511880,BPEQ3,JIA HONG 33,109,"Cargo ship, General",18
647da210031fca34f8d87ef2,574266000,3WHZ9,DONG AN,99,"Cargo ship, General",18
647da7bb031fca34f8d8e3bd,413391110,BPBZ2,LING HANG 16,110,"Cargo ship, General",18
647da974031fca34f8d90341,413331140,BPNL5,XINJIAYUAN 268,98,"Cargo ship, General",16
647db6f4031fca34f8da02cd,351040000,3FCQ7,TAN BINH 246,171,"Cargo ship, General",27
647db743031fca34f8da0939,538007503,V7KD4,KMTC HAIPHONG,172,"Cargo ship, Category Z",28
647db79b031fca34f8da0f9c,412520030,,JIN HAI TONG 268,53,"Cargo ship, General",9
647dbd31031fca34f8da563b,413272290,BOPI4,XIN XIN 99,140,"Cargo ship, General",20
647dbd5a031fca34f8da595b,413239460,,CHANG HUI 6,54,"Cargo ship, General",9
647dc0c3031fca34f8da9e0c,413693380,BOYW2,HUA SHUN 968,96,"Cargo ship, General",16
647dc2bc031fca34f8dac289,413557450,BLFM7,DAFEI1,147,"Cargo ship, General",21
647dc7ee031fca34f8db244a,477856400,VRUV4,SITC ZHAOMING,186,"Cargo ship, Category X",36
647dcc84031fca34f8db7905,413707410,BMPB,ZHONG HANG XIN,96,Not available / no ship,14
647dce74031fca34f8db9d4f,413227530,BOEU4,SHUN QI SHENG,97,"Cargo ship, General",16
647dce86031fca34f8db9eb3,413506750,BMKP,DONG GUI 12,97,"Tanker, Category Y",15
647dd4f1031fca34f8dc1c29,352002368,3E2296,A GORYU,142,"Cargo ship, General",23
647de2f8031fca34f8dd1124,412501870,BOWP4,SHENG FENG 19,98,"Cargo ship, General",16
647de56d031fca34f8dd3b20,477867100,VRVA5,SITC PINGHE,147,"Cargo ship, Category X",24
647de61b031fca34f8dd4784,413222710,BOFG7,KANG HENG CHANGSHENG,98,"Cargo ship, General",16
647de7d4031fca34f8dd66dc,413078000,BRUI,JIA XIANG SHAN,199,"Cargo ship, General",32
647ea0a1031fca34f8de16a7,413310980,BOWC6,CHI QIANG BAO QING,150,"Cargo ship, General",24
647ea0ab031fca34f8de173f,413262820,BFEY,ZHONG YOU HAI 281,72,"Other types of ship, No additional information",15
647ea0b9031fca34f8de181f,351160000,3EZV6,JIAN XIANG,225,"Cargo ship, General",32
647ea101031fca34f8de1c43,413479050,BEGP,HAISHITONG838,91,"Cargo ship, General",13
647ea103031fca34f8de1c68,477607800,VRCG9,FAR EAST CHEER,125,"Cargo ship, General",20
647ea106031fca34f8de1c8e,413356720,BOGD2,CHUN XING,97,"Cargo ship, General",16
647ea157031fca34f8de2192,413268210,BOOA4,JIN JIANG HANG,109,"Cargo ship, General",17
647ea15d031fca34f8de21fc,413222670,BODI4,HONG TAI 217,166,"Cargo ship, General",25
647ea1a1031fca34f8de2708,413592960,0000000,HONG XIANG 85,56,"Cargo ship, General",9
647ea1cd031fca34f8de2a2e,304094000,V2GU8,BBC RUSSIA,147,"Cargo ship, General",23
647ea1fb031fca34f8de2d07,413325330,BSHY,DE JUAN,59,Tug,14
647ea20c031fca34f8de2e53,370497000,3EJK,CHEMROAD POLARIS,179,"Tanker, Category Y",28
647ea24e031fca34f8de32da,413294540,BOSV4,HAIYANGSHIYOU546,65,"Other types of ship, General",15
647ea282031fca34f8de3607,413346940,BOZI6,XIN HONG XING 229,119,"Cargo ship, General",19
647ea285031fca34f8de364b,413319450,BSPK,LING SHUI 6,78,"Tanker, General",13
647ea2e2031fca34f8de3c4a,413265770,BONR2,JIAN XING 126,88,"Tanker, Category Y",13
647eba15031fca34f8df8bca,413359920,BHMJ,ENRUN9,99,"Cargo ship, General",15
647ebca6031fca34f8dfb1b3,574473000,3WQD,VIMC MIGHTY,153,"Cargo ship, General",26
647ec17f031fca34f8dff70a,412550930,BPMX2,XINCHENJIE,99,"Vessel, Fishing",16
647ec8ed031fca34f8e04771,412356080,,XING TAI LONG 266,54,"Cargo ship, General",9
647ec937031fca34f8e04b3a,412459870,BOAR9,JIN TAI HENG,97,"Cargo ship, General",16
647ecda6031fca34f8e0850d,357402000,3FTP7,THANH THANH DAT 8999,200,"Cargo ship, General",32
647ed349031fca34f8e0d542,413496020,@@@@@@@,RUI GAO TUAN JIE,87,"Tanker, Category X",13
647ed580031fca34f8e0f719,413325520,BBCI7,HONG HENG 269,85,"Tanker, General",13
647ededb031fca34f8e192d5,413317430,BOWC4,XI LE 168,109,"Cargo ship, General",18
647ee463031fca34f8e1f303,477347600,VROR9,QI FU,190,"Cargo ship, General",32
647ee547031fca34f8e202e9,413490590,,QIANGYE11,50,"Cargo ship, General",20
647ee794031fca34f8e22d83,413265180,@@@@@@@,FENG PEI 161,149,"Tanker, General",22
647eef1d031fca34f8e2aed8,413251560,@@@@@@@,HAIFA168,89,"Cargo ship, General",18
647ef694031fca34f8e329c8,413695020,BVFD8,MINHANGBO02,60,"Vessel, Engaged in dredging or underwater operations",14
647efaf1031fca34f8e36f94,413242460,BOIO4,HAIYANGSHIYOU551,70,Tug,16
647efcbf031fca34f8e38d29,567477000,HSB4762,SIRI BHUM,144,"Cargo ship, General",22
647f02e9031fca34f8e3f721,413302570,BFAQ3,HAI YANG SHI YOU 361,97,"Tanker, General",14
647f0320031fca34f8e3fb09,636021855,5LGA5,KYOTO TOWER,172,"Cargo ship, No additional information",27
647f075b031fca34f8e44855,412592720,BOXH5,JIN JIANG XING,99,"Cargo ship, General",15
647f0a44031fca34f8e47cb2,413323070,,HONGFUXIANG,53,"Cargo ship, General",9
647f1732031fca34f8e576b8,312709000,V3WX8,FENG DA,122,"Cargo ship, General",18
647f1ac4031fca34f8e5bc1a,413463570,,XIAN DA 828,53,"Cargo ship, General",9
647f1da1031fca34f8e5ef76,413705040,BLFI 3,FU   LI   66,99,"Cargo ship, General",16
647f2734031fca34f8e69944,413219840,@@@@@@@,HUA JING DA,57,"Cargo ship, General",10
647f2f30031fca34f8e71d23,413493860,0,TESHUNQIZHONG9HAO,43,"Other types of ship, General",16
647f3018031fca34f8e72d32,412353000,BRUU,AN MIN SHAN,200,"Cargo ship, General",32
647f32af031fca34f8e759ba,412358510,BOKO4,XIN WANG GUAN,99,"Cargo ship, General",16
647f35df031fca34f8e790eb,413697720,BPMN4,RENJIANQUANZHOU,180,"Cargo ship, General",28
647f3be5031fca34f8e7fae2,413516080,@@@@@@@,YANG CHUAN 99,43,Port tender,9
647f3c8c031fca34f8e80613,413257760,BOMJ5,TAI DA 9,128,"Cargo ship, General",20
647f4b9b031fca34f8e91745,413439970,BLAU3,GUO HONG 5,112,"Tanker, General",16
647f4ebd031fca34f8e94e35,412478370,BYNA,SHENG  YOU 232,117,"Tanker, General",17
647f4ffe031fca34f8e96297,413366670,@@@@@@@,YONG AN ZHOU,55,"Cargo ship, General",9
647f50bc031fca34f8e96e11,538008859,V7A2844,STAR EXPLORER,142,"Cargo ship, General",24
647f5242031fca34f8e98989,563032600,9V5644,WAN HAI 173,172,"Cargo ship, Category OS",27
647f5418031fca34f8e9ab0b,667001504,9LU2307,AEGIS ELITE,105,"Cargo ship, General",16
647f581f031fca34f8e9f644,413442490,BLTE7,HUA RUI 52,100,"Cargo ship, General",16
